id,SGBH,DMSM1,SGDD,SGFSSJ
669,3.10115E+15,死亡事故,泽普路进墨玉路西约200米,2014/12/4 4:10
670,3.10113E+15,死亡事故,银春路沪闵路西约600米,2014/11/24 18:52
671,3.10117E+15,死亡事故,漕廊公路进张溪路东约1米,2014/12/2 6:29
672,3.1023E+15,死亡事故,其他路港沿镇惠中村,2014/11/8 7:00
673,3.10121E+15,死亡事故,环城南路通阳路东约1米,2014/11/5 7:12
674,3.10116E+15,死亡事故,高桥江东路进草高公路西约150米,2015/3/17 9:08
675,3.10118E+15,死亡事故,沈海高速西侧1314km约47米,2014/12/10 13:27
676,3.10113E+15,财产损失事故,泰和路同济路路口东侧约200米处,2014/12/26 8:10
677,3.10118E+15,死亡事故,崧泽大道赵重公路北约5米,2014/11/20 21:30
678,3.10113E+15,死亡事故,联杨路进长联路南约100米,2014/12/29 13:58
679,3.10115E+15,死亡事故,恒飞路百安公路西约500米,2014/11/14 6:47
680,3.10116E+15,死亡事故,世纪大道出商城路东约33米,2014/11/30 22:30
681,3.10115E+15,伤人事故,宝钱公路嘉唐公路东约500米,2014/12/20 17:39
682,3.10116E+15,死亡事故,三宣公路进南团公路西约2000米,2014/12/20 5:50
683,3.10113E+15,伤人事故,宝安公路进菊泉街东约50米,2014/11/14 7:20
684,3.10118E+15,伤人事故,洞薛路进洞薛路洞西路东约2米,2015/1/11 16:10
685,3.10114E+15,死亡事故,军工路出淞军路西约300米,2015/2/7 12:13
686,3.10114E+15,死亡事故,和静路22弄7号门前东西向小路,2014/9/23 16:55
687,3.10118E+15,伤人事故,易富路进九新公路西约200米,2014/12/4 5:30
688,3.10114E+15,财产损失事故,沪太公路石太路东约10米,2014/12/30 9:40
689,3.10119E+15,死亡事故,沈海高速西侧1282km约700米,2015/2/5 19:58
690,3.10116E+15,死亡事故,康新公路周邓公路东约10米,2015/2/12 9:43
691,3.10115E+15,死亡事故,华夏中路罗山路东约30米,2015/1/30 13:04
692,3.1012E+15,死亡事故,团青公路奉村路东约1米,2015/2/23 13:10
693,3.10113E+15,死亡事故,虹梅南路外环高速东约0米,2015/3/30 11:40
694,3.10113E+15,伤人事故,立跃路浦秀路北约0米,2015/3/23 6:30
695,3.1011E+15,死亡事故,中山北二路四平路东约5米,2015/1/7 17:40
696,3.1012E+15,死亡事故,港文路海杰路东约100米,2015/2/15 6:03
697,3.10116E+15,死亡事故,高桥江东路出凌江路南约200米,2015/4/25 11:40
698,3.10109E+15,伤人事故,周家嘴路出通州路东约20米,2015/2/28 6:11
699,3.10116E+15,死亡事故,花木路出锦绣路东约30米,2015/3/1 19:15
700,3.10115E+15,死亡事故,南团公路出南芦公路北约500米,2015/1/29 22:30
701,3.1012E+15,死亡事故,奉柘公路进沪杭公路东约1000米,2015/3/11 9:20
702,3.10112E+15,伤人事故,立跃路浦秀路西约0米,2015/1/26 13:43
703,3.10113E+15,死亡事故,泰和路江杨北路东约1米,2014/9/15 6:00
704,3.10116E+15,死亡事故,沪芦高速南侧60.9km约50米,2015/4/7 8:05
705,3.10118E+15,财产损失事故,民益路新效路西约2米,2015/4/29 16:39
706,3.10116E+15,死亡事故,沪芦高速临港服务区北侧加油站,2015/1/16 20:43
707,3.10104E+15,死亡事故,中山南二路出天钥桥路西约200米,2015/4/12 18:30
708,3.10112E+15,伤人事故,北青公路进金光路西约800米,2015/3/23 18:10
709,3.10114E+15,伤人事故,石太路钱陆路东约1米,2015/2/28 13:00
710,3.10118E+15,伤人事故,泗砖南路进长兴东路南约400米,2015/4/1 19:39
711,3.10113E+15,伤人事故,祁连山路丰翔路北约0米,2015/2/10 14:10
712,3.10114E+15,死亡事故,上海绕城高速东侧173km约800米,2015/4/14 13:30
713,3.10115E+15,死亡事故,高桥江东路出凌高路南约80米,2015/3/22 18:53
714,3.10118E+15,伤人事故,千新公路出九江公路北约2米,2015/3/1 13:30
715,3.10116E+15,死亡事故,世纪大道进商城路西约10米,2015/4/1 20:14
716,3.10112E+15,伤人事故,华翔路进天山西路北约60米,2015/4/22 15:10
717,3.10113E+15,伤人事故,泉临路长临路东约1米,2015/1/15 22:02
718,3.10116E+15,死亡事故,南芦公路188弄158号上海成农饲料厂东门口,2015/4/12 11:15
719,3.10109E+15,死亡事故,长临路共康路东约5米,2015/3/21 13:41
720,3.10118E+15,伤人事故,九新公路进中心路南约20米,2015/4/19 21:56
721,3.10118E+15,死亡事故,练西公路进老朱枫公路西约300米,2015/3/1 20:25
722,3.10118E+15,死亡事故,华青北路天辰路南约10米,2015/3/12 20:17
723,3.10115E+15,死亡事故,上南路外环高速东约5米,2015/3/27 14:35
724,3.10108E+15,死亡事故,武宁路大渡河路东南约10米,2015/2/28 5:19
725,3.10109E+15,伤人事故,海伦西路进四川北路西约100米,2015/4/17 22:01
726,3.10112E+15,伤人事故,剑川路龙吴路西北约5米,2015/3/18 14:16
727,3.10114E+15,死亡事故,外环隧道内侧1km约500米,2015/2/7 14:35
728,3.10113E+15,伤人事故,虹梅南路出莘朱路南约30米,2015/3/14 20:52
729,3.10117E+15,死亡事故,新松江路出辰塔路西约25米,2015/4/3 21:45
730,3.10114E+15,死亡事故,思义路浏翔公路西南约5米,2015/2/14 16:20
731,3.10116E+15,死亡事故,申港大道环湖西三路东约5米,2015/2/25 9:25
732,3.10118E+15,伤人事故,泖亭路荣福路东南约10米,2015/1/23 12:32
733,3.10109E+15,伤人事故,中兴路大统路东约3米,2015/2/16 19:00
734,3.10108E+15,伤人事故,宝山路出西华路北约5米,2014/12/24 20:05
735,3.10113E+15,伤人事故,罗北路钱陆路东约1米,2015/4/26 11:50
736,3.10118E+15,财产损失事故,叶新公路张米公路西南约2米,2015/3/23 11:45
737,3.10116E+15,死亡事故,浦明路出塘桥新路北约200米,2015/4/6 7:41
738,3.10112E+15,伤人事故,三鲁公路江文路北约100米,2015/3/18 22:06
739,3.10113E+15,伤人事故,南大路南陈路东约200米,2015/4/1 7:15
740,3.10112E+15,伤人事故,光中路中春路南约1米,2015/3/20 5:45
741,3.10114E+15,死亡事故,刘石路进大治路北约300米,2015/3/6 16:50
742,3.10118E+15,伤人事故,刘五公路古楼公路北约15米,2015/3/30 12:32
743,3.10112E+15,死亡事故,沪闵路金都路东约00米,2015/3/18 5:22
744,3.10302E+15,财产损失事故,中环高架外侧ZW0076约0米,2015/4/28 22:50
745,3.10117E+15,伤人事故,梅家浜路进谷阳北路东约200米,2015/3/16 18:34
746,3.10115E+15,死亡事故,高科中路芳春路南约1米,2015/2/3 10:06
747,3.10117E+15,伤人事故,松卫北路塔闵公路西北约5米,2015/3/12 19:20
748,3.1012E+15,死亡事故,金闸公路南侧1km前约100米,2014/12/8 16:30
749,3.1012E+15,伤人事故,南奉公路进上海绕城高速内侧奉城上匝道东约100米,2014/12/20 23:23
750,3.10116E+15,死亡事故,洲海路华东路东约1米,2015/2/12 9:20
751,3.10115E+15,死亡事故,塔城路梅园路西约150米,2015/4/6 18:45
752,3.1012E+15,死亡事故,环城西路进西闸公路西约500米,2014/12/30 3:45
753,3.10231E+15,死亡事故,乔松路出绿海路东约100米,2014/12/25 11:57
754,3.10115E+15,死亡事故,川桥路出金豫路西约100米,2015/1/14 4:40
755,3.10113E+15,伤人事故,沪太路朗枫路北约500米,2015/4/16 13:30
756,3.10118E+15,死亡事故,松蒸公路进彭丰路西约20米,2015/2/8 23:00
757,3.10116E+15,死亡事故,施新路施湾三路东约1米,2015/4/22 1:19
758,3.10119E+15,死亡事故,外青松公路崧泽大道北约5米,2015/2/2 19:20
759,3.10114E+15,死亡事故,百安公路进宝钱公路南约500米,2015/4/2 10:16
760,3.10113E+15,财产损失事故,上海绕城高速内侧208km约500米,2014/12/29 20:00
761,3.10115E+15,死亡事故,杨高北路秋霞路东约1米,2015/1/3 13:41
762,3.10113E+15,伤人事故,川公路进罗北路北约200米,2015/2/5 9:20
763,3.10116E+15,死亡事故,杨高北路草高支路东约1米,2015/3/11 19:12
764,3.1012E+15,死亡事故,奉柘公路金海公路东约2米,2015/4/15 6:33
765,3.10113E+15,财产损失事故,牡丹江路出海江三路北约20米,2015/2/10 20:30
766,3.10116E+15,死亡事故,张杨北路衡安路东约1米,2015/4/29 15:00
767,3.10108E+15,死亡事故,岚皋路岚皋西路北约0米,2015/3/9 1:36
768,3.10118E+15,伤人事故,荣乐西路三新路东约2米,2015/3/5 13:35
769,3.10108E+15,死亡事故,中山北路出共和新路西约150米,2015/4/13 10:10
770,3.10104E+15,死亡事故,番禺路秀山路南约5米,2015/1/28 13:30
771,3.10115E+15,死亡事故,杨高南路进浦建路南约100米,2015/4/4 14:15
772,3.10117E+15,伤人事故,叶新公路出松金公路东约100米,2015/3/11 20:45
773,3.10114E+15,伤人事故,真华路出华灵路南约60米,2015/2/26 7:45
774,3.10114E+15,伤人事故,沪翔高速内侧21km约200米,2015/3/2 3:30
775,3.10114E+15,财产损失事故,宝杨路进江杨北路(东)西约30米,2015/1/20 21:45
776,3.10115E+15,死亡事故,浏翔公路丰翔路西约20米,2015/2/12 23:20
777,3.10116E+15,死亡事故,南六公路进下盐公路北约100米,2015/3/1 15:20
778,3.10112E+15,伤人事故,申嘉湖高速南侧39.4km约200米,2015/3/25 6:35
779,3.10114E+15,死亡事故,澄浏中路横仓公路北约1米,2015/3/15 19:10
780,3.10112E+15,死亡事故,虹梅南路出放鹤路北约30米,2015/3/24 17:16
781,3.10118E+15,死亡事故,天辰路进久远路西约10米,2015/3/4 21:15
782,3.10231E+15,死亡事故,北沿公路出港沿公路西约1500米,2015/4/2 18:50
783,3.10113E+15,伤人事故,宝杨路海江一路东约1米,2015/3/3 16:54
784,3.10115E+15,死亡事故,民雷路出秦家港路南约20米,2015/4/19 14:21
785,3.10118E+15,伤人事故,闵申路进茜浦路东约50米,2015/3/20 18:30
786,3.10104E+15,死亡事故,中山南二路出兆丰路东约5米,2015/1/7 21:08
787,3.10116E+15,死亡事故,周祝公路出周园路东约500米,2015/1/13 19:25
788,3.10113E+15,死亡事故,真金路武威东路东约1米,2015/4/7 18:47
789,3.10113E+15,死亡事故,其他路共富一村,2014/11/18 15:34
790,3.10116E+15,死亡事故,施湾二路施新路东约1米,2014/12/30 19:15
791,3.10109E+15,伤人事故,海宁路出乌镇路东约20米,2015/4/27 8:49
792,3.10116E+15,死亡事故,陆家嘴东路进陆家嘴环路西约100米,2015/3/3 22:30
793,3.10118E+15,财产损失事故,香闵路香车路南约10米,2015/4/15 13:00
794,3.10115E+15,死亡事故,上海绕城高速北侧173km约10米,2015/3/11 11:05
795,3.1012E+15,死亡事故,航南公路沪杭公路东约1米,2014/12/29 14:14
796,3.10231E+15,死亡事故,北沿公路新海北路东约500米,2015/3/5 9:50
797,3.10114E+15,死亡事故,沪太公路进曹新公路南约600米,2014/12/26 12:53
798,3.10113E+15,伤人事故,宝南路进七莘路东约300米,2015/2/7 13:04
799,3.10101E+15,伤人事故,斜土路出制造局路西约150米,2015/4/19 23:13
800,3.10117E+15,伤人事故,人民北路进梅家浜路南约100米,2015/4/27 17:50
801,3.10116E+15,死亡事故,松金公路进金张公路南约1米,2015/3/22 16:10
802,3.10107E+15,死亡事故,桃浦路大渡河路东约50米,2015/1/17 13:21
803,3.10115E+15,死亡事故,北周路进外钱公路(西)西约300米,2015/3/15 18:10
804,3.10113E+15,死亡事故,汶水路真北路东约1米,2015/4/2 9:00
805,3.1011E+15,伤人事故,纪念路逸仙路南约00米,2015/1/29 21:23
806,3.10121E+15,死亡事故,奉柘公路进沿钱路西约500米,2015/1/22 20:20
807,3.10117E+15,伤人事故,车阳路香泾路东南约5米,2014/12/24 11:13
808,3.10112E+15,死亡事故,申嘉湖高速南侧34km约50米,2015/2/4 12:43
809,3.10115E+15,死亡事故,陈行公路进上南路南约500米,2015/3/8 17:50
810,3.10114E+15,死亡事故,刘场路出共康路北约300米,2015/4/26 10:45
811,3.10117E+15,伤人事故,刘五公路进古楼公路北约100米,2015/4/18 20:57
812,3.10115E+15,伤人事故,胜竹路进城北路西约200米,2015/4/3 19:30
813,3.10118E+15,死亡事故,沈海高速西侧1317km约600米,2015/4/11 21:00
814,3.10113E+15,伤人事故,吴中路古北路东北约0米,2015/3/22 18:45
815,3.10113E+15,伤人事故,沪青平公路航新路东南约15米,2015/1/29 20:51
816,3.10113E+15,死亡事故,友谊路进铁峰路西约50米,2015/4/7 20:15
817,3.10117E+15,死亡事故,松卫北路进北松公路北约250米,2015/4/1 8:33
818,3.10116E+15,死亡事故,大川公路进拱乐路北约200米,2015/2/15 4:45
819,3.10118E+15,死亡事故,白石公路进程鹤路西约200米,2015/3/17 18:07
820,3.10116E+15,死亡事故,蓝天路进红枫路西约200米,2015/4/4 21:35
821,3.10113E+15,死亡事故,泰和路铁山路路口,2015/2/10 8:42
822,3.10114E+15,死亡事故,逸仙路安达路南约1米,2015/1/20 18:46
823,3.10114E+15,伤人事故,真陈路城银路路口,2015/2/4 10:35
824,3.10107E+15,死亡事故,巨鹿路富民路东约3米,2015/1/30 15:25
825,3.10113E+15,死亡事故,外环高速西侧67km约10米,2015/2/16 20:51
826,3.10116E+15,死亡事故,东川公路金海路东约1米,2015/3/31 16:10
827,3.10117E+15,死亡事故,莘砖公路同乐路东约10米,2015/3/25 17:40
828,3.10114E+15,死亡事故,盘古路铁力路路口,2015/3/31 14:02
829,3.10116E+15,死亡事故,三三公路出滨果公路东约400米,2015/2/9 21:17
830,3.10109E+15,伤人事故,浙江北路天潼路北约5米,2015/1/14 14:59
831,3.10114E+15,伤人事故,川路进联谊路北约150米,2015/3/26 7:00
832,3.10119E+15,伤人事故,崧泽大道嘉松中路东约5米,2015/3/22 14:10
833,3.10114E+15,伤人事故,罗北路进川公路西约600米,2015/3/20 17:51
834,3.10113E+15,伤人事故,龙茗路出平阳路南约80米,2015/4/2 17:05
835,3.10118E+15,伤人事故,莘砖公路高技路西约15米,2015/4/13 20:54
836,3.10114E+15,死亡事故,石太路进沪太路东约200米,2015/3/31 14:24
837,3.1011E+15,伤人事故,四平路进吴淞路北约150米,2015/1/30 21:30
838,3.10116E+15,死亡事故,张杨路德平路东约1米,2015/4/26 18:35
839,3.10113E+15,伤人事故,华翔路进天山西路北约100米,2015/4/28 22:05
840,3.1012E+15,死亡事故,奉柘公路星火公路东约1米,2015/3/25 7:25
841,3.10115E+15,死亡事故,曹安公路出米泉路西约200米,2015/3/12 18:22
842,3.10113E+15,伤人事故,沪太路月罗路东约1米,2015/3/13 20:14
843,3.10113E+15,伤人事故,淞滨支路淞滨路北约200米,2015/4/3 8:10
844,3.10108E+15,伤人事故,三泉路出保德路北约300米,2015/1/5 5:42
845,3.10118E+15,死亡事故,叶新公路思源路西约20米,2015/3/29 8:32
846,3.10115E+15,死亡事故,华东路进龙东大道南约5米,2015/1/24 21:59
847,3.10115E+15,死亡事故,凌白公路庆利路东约1米,2015/2/6 18:58
848,3.10119E+15,死亡事故,老朱枫公路顾林路东北约18米,2015/2/20 16:50
849,3.10112E+15,伤人事故,虹梅路出宜山路南约55米,2015/3/16 14:05
850,3.10116E+15,死亡事故,南芦公路东大公路南约1米,2015/1/5 5:46
851,3.10115E+15,死亡事故,宣黄公路进川南奉公路西约100米,2015/4/9 7:46
852,3.10113E+15,伤人事故,沪闵路新苗路北约5米,2015/3/24 20:16
853,3.10231E+15,死亡事故,汲浜公路出永北路北约5米,2015/2/26 8:30
854,3.10115E+15,死亡事故,南芦公路出东大公路北约800米,2015/2/15 4:20
855,3.10118E+15,伤人事故,沈砖公路青天路南约5米,2015/3/10 19:10
856,3.1012E+15,死亡事故,沿钱公路东侧2km约500米,2014/12/13 8:13
857,3.10112E+15,死亡事故,莘松路进沪闵公路西约60米,2015/4/23 8:52
858,3.10121E+15,死亡事故,沿钱公路金大公路北约100米,2015/4/18 2:50
859,3.10114E+15,死亡事故,真陈路丰翔路东约1米,2015/2/13 7:38
860,3.10112E+15,死亡事故,剑川路沪闵路南约1米,2015/3/9 8:08
861,3.10111E+15,死亡事故,双阳路出控江路南约200米,2015/1/25 22:05
862,3.10115E+15,死亡事故,新德西路进?韵杪范00米,2015/2/11 10:42
863,3.10102E+15,死亡事故,打浦路隧道通耀路北约5米,2015/3/13 20:25
864,3.10115E+15,死亡事故,高桥江东路港城路北约1米,2015/2/7 11:12
865,3.1011E+15,死亡事故,大连路进长阳路南约50米,2015/2/2 6:00
866,3.10115E+15,死亡事故,张杨北路五莲路东约1米,2015/3/10 10:17
867,3.10117E+15,伤人事故,沪松公路卖新公路西约5米,2015/1/17 17:16
868,3.10112E+15,伤人事故,颛兴东路都会路东约1米,2015/4/15 17:58
869,3.10119E+15,死亡事故,崧泽大道出崧盈路东约600米,2015/4/2 6:08
870,3.10117E+15,伤人事故,沧泾路出九泾路东约250米,2015/3/16 19:12
871,3.10117E+15,死亡事故,莘砖公路出泗砖公路东约20米,2015/2/1 19:30
872,3.10112E+15,死亡事故,浦星公路竹园路东约0米,2015/4/20 9:46
873,3.10118E+15,伤人事故,平阳河路进同乐路东约300米,2015/3/5 17:21
874,3.10231E+15,死亡事故,,2015/2/9 8:32
875,3.10117E+15,伤人事故,泗凤公路进刘五公路东约200米,2015/3/20 7:44
876,3.10116E+15,死亡事故,金海路出金穗路西约70米,2015/3/8 8:45
877,3.10112E+15,伤人事故,陈行公路万芳路西约300米,2015/4/28 6:38
878,3.10114E+15,死亡事故,牡丹江路宝杨路东约1米,2014/10/27 14:33
879,3.10116E+15,死亡事故,上南路进凌兆路南约10米,2015/1/24 6:50
880,3.10118E+15,伤人事故,同乐北路出长浜路北约150米,2015/3/30 0:15
881,3.10117E+15,伤人事故,泗砖路长施公路东约5米,2015/4/15 8:59
882,3.10112E+15,伤人事故,文井路进东川路北约500米,2015/4/27 8:02
883,3.10114E+15,伤人事故,沪太公路金石路东约1米,2015/3/12 19:10
884,3.10105E+15,伤人事故,虹梅路顾戴路(西)东南约10米,2015/3/26 5:01
885,3.10118E+15,伤人事故,泖亭路华长路西约3米,2015/3/2 17:27
886,3.10114E+15,死亡事故,祁连山路进锦秋路东约500米,2015/4/10 21:00
887,3.10114E+15,伤人事故,四元路进宝泉路东约150米,2015/2/5 21:00
888,3.10101E+15,死亡事故,金陵中路嵩山路西约0米,2015/1/11 17:23
889,3.10114E+15,死亡事故,博园路钱家村路西约3米,2015/3/17 10:29
890,3.10113E+15,死亡事故,友谊路出克山路西约200米,2015/4/4 10:30
891,3.10117E+15,伤人事故,竹亭路进山房公路北约5米,2015/1/5 21:00
892,3.10116E+15,死亡事故,莱阳路出衡安路北约100米,2015/3/21 21:37
893,3.10113E+15,财产损失事故,同济路出宝杨路南约100米,2015/2/9 5:36
894,3.10115E+15,死亡事故,张杨北路江东支路(北)南约20米,2015/1/14 7:08
895,3.10115E+15,死亡事故,川南奉公路进航城路南约100米,2015/1/9 20:38
896,3.10115E+15,伤人事故,鹤望路出金运路东约200米,2015/2/14 13:50
897,3.10231E+15,死亡事故,潘圆公路出大兴路东约500米,2015/2/26 18:47
898,3.10109E+15,伤人事故,天目中路大统路东约5米,2015/1/27 23:35
899,3.10114E+15,死亡事故,泰和路铁山路南约3米,2014/12/14 20:17
900,3.1012E+15,死亡事故,浦星公路东侧30km约50米,2015/2/27 7:30
901,3.10115E+15,死亡事故,沪南公路六奉公路南约3米,2015/1/1 10:13
902,3.10113E+15,伤人事故,昆阳路出剑川路北约100米,2015/4/23 16:52
903,3.10117E+15,死亡事故,叶家公路进沪松公路东约500米,2015/3/27 20:32
904,3.10115E+15,死亡事故,其他路航头镇海桥村,2015/2/18 19:00
905,3.10104E+15,伤人事故,漕宝路虹漕南路东南约10米,2015/4/16 12:01
906,3.10121E+15,死亡事故,沪杭公路进新北路北约200米,2015/3/12 18:50
907,3.10109E+15,伤人事故,共和新路中山北路北约5米,2015/3/17 15:26
908,3.10108E+15,死亡事故,共和新路出永和路南约100米,2015/4/12 2:14
909,3.1011E+15,死亡事故,四平路出密云路北约200米,2014/12/19 5:30
910,3.10118E+15,财产损失事故,荣乐东路进联阳路西约20米,2015/1/19 7:30
911,3.10231E+15,死亡事故,向化公路进陈海公路南约200米,2015/2/5 15:00
912,3.10116E+15,死亡事故,浦东大道进团林路西约25米,2015/2/28 9:57
913,3.1012E+15,死亡事故,观工路进南海公路南约200米,2014/12/19 20:11
914,3.10113E+15,死亡事故,军工路淞军路路口,2015/3/8 9:00
915,3.10118E+15,死亡事故,玉树路进闵塔公路北约200米,2015/1/28 23:40
916,3.10118E+15,死亡事故,人民北路出南期昌路南约10米,2015/4/6 18:18
917,3.10117E+15,死亡事故,叶新公路进范家公路西约1200米,2015/4/6 19:15
918,3.10118E+15,死亡事故,锦商公路出商前路北约1000米,2015/1/10 7:42
919,3.10118E+15,伤人事故,荣乐东路进方塔北路东约200米,2015/3/31 11:40
920,3.10101E+15,死亡事故,复兴中路进茂名南路东约100米,2015/3/28 18:13
921,3.10118E+15,伤人事故,人民北路出新松江路南约150米,2015/4/16 9:35
922,3.10107E+15,死亡事故,新村路大华路南约0米,2015/1/26 16:20
923,3.10231E+15,死亡事故,北沿公路出汲浜公路北约5米,2015/3/25 17:00
924,3.10112E+15,伤人事故,宁虹路出申昆路西约150米,2015/3/18 8:23
925,3.10121E+15,死亡事故,川南奉公路东侧48km约200米,2015/3/8 18:05
926,3.10115E+15,死亡事故,五洲大道东侧五洲大道南侧杨高北路下匝道前约800米,2015/2/11 18:20
927,3.10116E+15,死亡事故,其他路仓房村,2015/1/22 19:09
928,3.10117E+15,死亡事故,金廊公路进朱吕公路南约200米,2015/3/12 6:20
929,3.10118E+15,死亡事故,朱枫公路进康业路北约10米,2015/3/28 11:55
930,3.10221E+15,伤人事故,港建路越海路口,2015/3/27 11:11
931,3.10112E+15,伤人事故,北青公路华翔路西南约15米,2015/3/31 7:07
932,3.10114E+15,死亡事故,胜辛路洪德路东约2米,2015/1/12 10:59
933,3.10114E+15,死亡事故,月罗公路富乐支路东约1米,2015/1/20 19:04
934,3.10117E+15,伤人事故,明中路出新育路东约300米,2015/3/7 13:24
935,3.10115E+15,死亡事故,外环高速东侧28.5km约10米,2015/1/30 4:55
936,3.10108E+15,死亡事故,粤秀路出彭江路北约200米,2015/3/15 20:25
937,3.1011E+15,伤人事故,周家嘴路新建路南约0米,2015/4/17 9:20
938,3.1012E+15,死亡事故,大叶公路东侧31km约200米,2015/1/14 11:15
939,3.10109E+15,伤人事故,中兴路进恒丰北路西约100米,2015/2/8 9:28
940,3.10115E+15,死亡事故,莱阳路出沪东路南约15米,2015/3/20 16:20
941,3.10121E+15,死亡事故,南亭公路进浦卫公路西约500米,2015/1/22 15:05
942,3.10113E+15,伤人事故,锦秋路出祁连山路东约800米,2015/3/12 13:57
943,3.10115E+15,死亡事故,靖远路临洮路南约5米,2015/3/12 6:42
944,3.10113E+15,死亡事故,,2015/2/5 15:30
945,3.10117E+15,伤人事故,泗砖路进沪松公路南约40米,2015/3/29 10:17
946,3.10115E+15,死亡事故,外环高速外侧77Km+400M处,2015/4/6 0:25
947,3.1012E+15,死亡事故,金钱公路进平庄西路北约800米,2015/1/5 19:51
948,3.10117E+15,伤人事故,明华路进明中路南约100米,2015/3/26 16:26
949,3.10114E+15,伤人事故,水产路进铁力路西约50米,2015/3/20 10:55
950,3.10114E+15,伤人事故,宝安公路沪太公路路口,2015/1/14 7:30
951,3.10116E+15,死亡事故,亭枫公路进松卫南路东约1000米,2015/1/28 18:00
952,3.10108E+15,死亡事故,交通路进志丹路西约130米,2015/1/29 5:50
953,3.10113E+15,死亡事故,友谊路1869弄,2015/3/28 22:03
954,3.10117E+15,伤人事故,北松公路汇北公路西北约5米,2015/4/10 10:13
955,3.10105E+15,伤人事故,衡山路进乌鲁木齐南路西约150米,2015/2/4 0:40
956,3.10113E+15,伤人事故,闸航路出召泰路西约20米,2015/3/18 0:40
957,3.10118E+15,伤人事故,泗陈公路出沪松公路西约1000米,2015/3/11 19:28
958,3.10117E+15,死亡事故,新车公路新加路南约5米,2015/4/27 19:11
959,3.1012E+15,死亡事故,秀南路南中路东约5米,2014/12/31 15:50
960,3.10114E+15,伤人事故,宝安公路联杨路东约300米,2015/1/13 19:28
961,3.10114E+15,死亡事故,月罗公路段泾路路口,2015/1/14 7:04
962,3.10118E+15,伤人事故,沪松公路江川路东南约12米,2015/3/28 11:10
963,3.10112E+15,死亡事故,吴中路进新镇路西约100米,2015/4/28 8:10
964,3.10118E+15,死亡事故,沈海高速西侧1299km约100米,2015/1/24 6:00
965,3.10223E+15,死亡事故,日樱南路进德堡路南约300米,2015/2/4 14:30
966,3.10113E+15,死亡事故,朱梅路进虹梅南路东约800米,2015/2/27 18:01
967,3.10118E+15,伤人事故,振业路进张泾路西约80米,2015/3/14 14:38
968,3.1012E+15,死亡事故,上海绕城高速东侧88km约500米,2015/4/7 9:00
969,3.10118E+15,死亡事故,林荫新路出林绿路西约800米,2015/4/9 1:50
970,3.10117E+15,死亡事故,松汇西路玉树路西北约10米,2015/1/30 10:21
971,3.10107E+15,死亡事故,高陵路铜川路西南约0米,2015/4/1 18:58
972,3.10117E+15,伤人事故,车亭公路进引水公路南约100米,2015/3/11 5:35
973,3.10118E+15,死亡事故,前云路进徐南路南约800米,2015/4/20 1:00
974,3.10108E+15,伤人事故,共和新路进汶水路南约5米,2015/4/15 6:13
975,3.10113E+15,死亡事故,杨北路进杨宗支路东约150米,2015/4/22 8:45
976,3.10117E+15,死亡事故,九新公路进明中路北约100米,2015/4/22 5:29
977,3.10113E+15,死亡事故,月罗公路出锦乐路西约300米,2015/4/4 21:37
978,3.10115E+15,死亡事故,靖远路临洮路南约1米,2015/4/28 14:44
979,3.10114E+15,死亡事故,顾北路进潘泾路西约300米,2015/4/19 4:20
980,3.10116E+15,死亡事故,其他路老港镇二灶港路日新13组,2015/4/27 12:30
981,3.10113E+15,伤人事故,罗北路沪太公路东约1米,2015/4/5 9:15
982,3.1011E+15,死亡事故,国伟路出闸殷路东约200米,2015/3/16 8:05
983,3.10114E+15,死亡事故,富锦路江杨北路南约5米,2015/4/13 23:26
984,3.10105E+15,财产损失事故,康健路习勤路东约5米,2015/4/30 11:02
985,3.10115E+15,死亡事故,迎宾高速西侧迎宾高速北侧唐黄上匝道前约2米,2015/1/29 12:30
986,3.10116E+15,死亡事故,金海路出川沙路西约50米,2015/4/27 23:11
987,3.10116E+15,死亡事故,川展路南六公路东约1米,2015/4/30 15:43
988,3.10113E+15,伤人事故,莲花南路金都路北约5米,2015/4/13 7:37
989,3.10117E+15,伤人事故,大叶公路进济众路东约10米,2015/4/15 11:40
990,3.10101E+15,死亡事故,西藏南路大林路东约0米,2015/4/24 22:07
991,3.10105E+15,伤人事故,龙吴路出景联路(西)北约200米,2015/4/24 11:11
992,3.10116E+15,死亡事故,成山路华鹏路西北约3米,2015/4/9 23:31
993,3.10101E+15,死亡事故,金陵东路出广西南路西约30米,2015/3/30 9:50
994,3.10116E+15,死亡事故,台儿庄路出长岛路南约200米,2015/2/2 19:50
995,3.10114E+15,死亡事故,月罗公路进罗东路西约100米,2015/1/28 18:44
996,3.10119E+15,死亡事故,华青路进新达路南约20米,2015/4/13 21:23
997,3.10114E+15,伤人事故,市一东路进潘泾路西约250米,2015/4/13 19:15
998,3.10117E+15,死亡事故,金山大道进杭州湾大道东约1米,2015/4/9 0:01
999,3.10114E+15,伤人事故,富锦路潘泾路东约1米,2015/4/3 6:50
1000,3.10114E+15,伤人事故,沪太支路进守仁桥街西约300米,2015/4/28 10:09
1001,3.1023E+15,死亡事故,草港公路出永前二号路西约20米,2015/4/13 12:15
1002,3.10118E+15,伤人事故,塔闵公路出松卫北路西约300米,2015/4/8 18:55
1003,3.10108E+15,死亡事故,延长西路进宜川路东约60米,2015/4/19 19:05
