id,SGBH,DMSM1,SGDD,SGFSSJ
653,3101138201400144,死亡事故,江杨南路呼兰路东约1米,2014-8-27 6:32:00
654,3101170201400205,死亡事故,松卫北路进泖亭路北约10米,2014-12-15 15:43:00
655,3101174201400180,死亡事故,长兴路进沪松公路东约20米,2014-12-1 23:34:00
656,3101154201500013,死亡事故,济阳路进三航路北约500米,2015-1-8 20:30:00
657,3101159201500110,死亡事故,外环高速东侧30km约1米,2015-4-1 21:55:00
658,3101127201500014,伤人事故,景谷路华宁路东约0米,2015-1-27 22:30:00
659,3101179201500014,伤人事故,荣乐东路出方塔北路东约100米,2015-1-13 7:05:00
660,3101148201400169,死亡事故,银翔路槎溪路东约1米,2014-12-15 16:34:00
661,3101090201400035,死亡事故,霍山路大连路南约00米,2014-11-22 18:50:00
662,3101139201400208,死亡事故,沪太路南�藻路东约1米,2014-12-14 14:41:00
663,3101189201500009,死亡事故,沈太路进沈砖公路南约4000米,2015-1-16 14:00:00
664,3101129201500004,死亡事故,虹梅南路进澄江路南约500米,2015-1-8 7:25:00
665,3101137201400211,死亡事故,�川公路湄星路(东)西南约1米,2014-12-21 8:30:00
666,3102306201400123,死亡事故,北沿公路进港沿公路东约1000米,2014-11-1 17:40:00
667,3101154201400520,死亡事故,大治河路进英墩路西约800米,2014-11-23 9:15:00
668,3101094201400037,死亡事故,汶水东路出逸仙路西约100米,2014-12-13 1:07:00
669,3101148201400164,死亡事故,泽普路进墨玉路西约200米,2014-12-4 4:10:00
670,3101127201400290,死亡事故,银春路沪闵路西约600米,2014-11-24 18:52:00
671,3101169201400119,死亡事故,漕廊公路进张溪路东约1米,2014-12-2 6:29:00
672,3102302201400125,死亡事故,其他路港沿镇惠中村,2014-11-8 7:00:00
673,3101205201400156,死亡事故,环城南路通阳路东约1米,2014-11-5 7:12:00
674,3101158201500085,死亡事故,高桥江东路进草高公路西约150米,2015-3-17 9:08:00
675,3101176201400192,死亡事故,沈海高速西侧1314km约47米,2014-12-10 13:27:00
676,3101134201400214,财产损失事故,泰和路同济路路口东侧约200米处,2014-12-26 8:10:00
677,3101180201400504,死亡事故,崧泽大道赵重公路北约5米,2014-11-20 21:30:00
678,3101134201400215,死亡事故,联杨路进长联路南约100米,2014-12-29 13:58:00
679,3101148201400154,死亡事故,恒飞路百安公路西约500米,2014-11-14 6:47:00
680,3101157201400528,死亡事故,世纪大道出商城路东约33米,2014-11-30 22:30:00
681,3101149201400174,伤人事故,宝钱公路嘉唐公路东约500米,2014-12-20 17:39:00
682,3101159201400563,死亡事故,三宣公路进南团公路西约2000米,2014-12-20 5:50:00
683,3101131201400193,伤人事故,宝安公路进菊泉街东约50米,2014-11-14 7:20:00
684,3101177201500024,伤人事故,洞薛路进洞薛路洞西路东约2米,2015-1-11 16:10:00
685,3101137201500026,死亡事故,军工路出淞军路西约300米,2015-2-7 12:13:00
686,3101142201400128,死亡事故,和静路22弄7号门前东西向小路,2014-9-23 16:55:00
687,3101179201400186,伤人事故,易富路进九新公路西约200米,2014-12-4 5:30:00
688,3101138201400225,财产损失事故,沪太公路石太路东约10米,2014-12-30 9:40:00
689,3101186201500032,死亡事故,沈海高速西侧1282km约700米,2015-2-5 19:58:00
690,3101155201500055,死亡事故,康新公路周邓公路东约10米,2015-2-12 9:43:00
691,3101153201500041,死亡事故,华夏中路罗山路东约30米,2015-1-30 13:04:00
692,3101200201500019,死亡事故,团青公路奉村路东约1米,2015-2-23 13:10:00
693,3101128201500051,死亡事故,虹梅南路外环高速东约0米,2015-3-30 11:40:00
694,3101129201500044,伤人事故,立跃路浦秀路北约0米,2015-3-23 6:30:00
695,3101101201500001,死亡事故,中山北二路四平路东约5米,2015-1-7 17:40:00
696,3101201201500018,死亡事故,港文路海杰路东约100米,2015-2-15 6:03:00
697,3101155201500136,死亡事故,高桥江东路出凌江路南约200米,2015-4-25 11:40:00
698,3101094201500005,伤人事故,周家嘴路出通州路东约20米,2015-2-28 6:11:00
699,3101155201500071,死亡事故,花木路出锦绣路东约30米,2015-3-1 19:15:00
700,3101151201500037,死亡事故,南团公路出南芦公路北约500米,2015-1-29 22:30:00
701,3101201201500027,死亡事故,奉柘公路进沪杭公路东约1000米,2015-3-11 9:20:00
702,3101123201500012,伤人事故,立跃路浦秀路西约0米,2015-1-26 13:43:00
703,3101134201400151,死亡事故,泰和路江杨北路东约1米,2014-9-15 6:00:00
704,3101156201500114,死亡事故,沪芦高速南侧60.9km约50米,2015-4-7 8:05:00
705,3101179201500107,财产损失事故,民益路新效路西约2米,2015-4-29 16:39:00
706,3101158201500023,死亡事故,沪芦高速临港服务区北侧加油站,2015-1-16 20:43:00
707,3101041201500013,死亡事故,中山南二路出天钥桥路西约200米,2015-4-12 18:30:00
708,3101121201500046,伤人事故,北青公路进金光路西约800米,2015-3-23 18:10:00
709,3101137201500042,伤人事故,石太路钱陆路东约1米,2015-2-28 13:00:00
710,3101175201500075,伤人事故,泗砖南路进长兴东路南约400米,2015-4-1 19:39:00
711,3101132201500034,伤人事故,祁连山路丰翔路北约0米,2015-2-10 14:10:00
712,3101140201500043,死亡事故,上海绕城高速东侧173km约800米,2015-4-14 13:30:00
713,3101153201500090,死亡事故,高桥江东路出凌高路南约80米,2015-3-22 18:53:00
714,3101179201500052,伤人事故,千新公路出九江公路北约2米,2015-3-1 13:30:00
715,3101157201500108,死亡事故,世纪大道进商城路西约10米,2015-4-1 20:14:00
716,3101120201500064,伤人事故,华翔路进天山西路北约60米,2015-4-22 15:10:00
717,3101131201500009,伤人事故,泉临路长临路东约1米,2015-1-15 22:02:00
718,3101157201500120,死亡事故,南芦公路188弄158号上海成农饲料厂东门口,2015-4-12 11:15:00
719,3101086201500013,死亡事故,长临路共康路东约5米,2015-3-21 13:41:00
720,3101176201500102,伤人事故,九新公路进中心路南约20米,2015-4-19 21:56:00
721,3101180201500051,死亡事故,练西公路进老朱枫公路西约300米,2015-3-1 20:25:00
722,3101182201500059,死亡事故,华青北路天辰路南约10米,2015-3-12 20:17:00
723,3101150201500102,死亡事故,上南路外环高速东约5米,2015-3-27 14:35:00
724,3101079201500020,死亡事故,武宁路大渡河路东南约10米,2015-2-28 5:19:00
725,3101090201500014,伤人事故,海伦西路进四川北路西约100米,2015-4-17 22:01:00
726,3101123201500041,伤人事故,剑川路龙吴路西北约5米,2015-3-18 14:16:00
727,3101139201500027,死亡事故,外环隧道内侧1km约500米,2015-2-7 14:35:00
728,3101125201500033,伤人事故,虹梅南路出莘朱路南约30米,2015-3-14 20:52:00
729,3101174201500079,死亡事故,新松江路出辰塔路西约25米,2015-4-3 21:45:00
730,3101141201500019,死亡事故,思义路浏翔公路西南约5米,2015-2-14 16:20:00
731,3101158201500064,死亡事故,申港大道环湖西三路东约5米,2015-2-25 9:25:00
732,3101177201500029,伤人事故,泖亭路荣福路东南约10米,2015-1-23 12:32:00
733,3101088201500010,伤人事故,中兴路大统路东约3米,2015-2-16 19:00:00
734,3101083201400044,伤人事故,宝山路出西华路北约5米,2014-12-24 20:05:00
735,3101134201500093,伤人事故,罗北路钱陆路东约1米,2015-4-26 11:50:00
736,3101176201500063,财产损失事故,叶新公路张米公路西南约2米,2015-3-23 11:45:00
737,3101158201500113,死亡事故,浦明路出塘桥新路北约200米,2015-4-6 7:41:00
738,3101120201500040,伤人事故,三鲁公路江文路北约100米,2015-3-18 22:06:00
739,3101134201500063,伤人事故,南大路南陈路东约200米,2015-4-1 7:15:00
740,3101124201500042,伤人事故,光中路中春路南约1米,2015-3-20 5:45:00
741,3101142201500023,死亡事故,刘石路进大治路北约300米,2015-3-6 16:50:00
742,3101176201500074,伤人事故,刘五公路古楼公路北约15米,2015-3-30 12:32:00
743,3101121201500037,死亡事故,沪闵路金都路东约00米,2015-3-18 5:22:00
744,3103017201500001,财产损失事故,中环高架外侧ZW0076约0米,2015-4-28 22:50:00
745,3101171201500066,伤人事故,梅家浜路进谷阳北路东约200米,2015-3-16 18:34:00
746,3101153201500043,死亡事故,高科中路芳春路南约1米,2015-2-3 10:06:00
747,3101170201500054,伤人事故,松卫北路塔闵公路西北约5米,2015-3-12 19:20:00
748,3101202201400188,死亡事故,金闸公路南侧1km前约100米,2014-12-8 16:30:00
749,3101204201400197,伤人事故,南奉公路进上海绕城高速内侧奉城上匝道东约100米,2014-12-20 23:23:00
750,3101159201500056,死亡事故,洲海路华东路东约1米,2015-2-12 9:20:00
751,3101146201500041,死亡事故,塔城路梅园路西约150米,2015-4-6 18:45:00
752,3101200201400205,死亡事故,环城西路进西闸公路西约500米,2014-12-30 3:45:00
753,3102307201400150,死亡事故,乔松路出绿海路东约100米,2014-12-25 11:57:00
754,3101150201500017,死亡事故,川桥路出金豫路西约100米,2015-1-14 4:40:00
755,3101132201500084,伤人事故,沪太路朗枫路北约500米,2015-4-16 13:30:00
756,3101177201500041,死亡事故,松蒸公路进彭丰路西约20米,2015-2-8 23:00:00
757,3101156201500132,死亡事故,施新路施湾三路东约1米,2015-4-22 1:19:00
758,3101185201500027,死亡事故,外青松公路崧泽大道北约5米,2015-2-2 19:20:00
759,3101142201500038,死亡事故,百安公路进宝钱公路南约500米,2015-4-2 10:16:00
760,3101133201400219,财产损失事故,上海绕城高速内侧208km约500米,2014-12-29 20:00:00
761,3101151201500005,死亡事故,杨高北路秋霞路东约1米,2015-1-3 13:41:00
762,3101134201500024,伤人事故,�川公路进罗北路北约200米,2015-2-5 9:20:00
763,3101159201500079,死亡事故,杨高北路草高支路东约1米,2015-3-11 19:12:00
764,3101201201500046,死亡事故,奉柘公路金海公路东约2米,2015-4-15 6:33:00
765,3101132201500035,财产损失事故,牡丹江路出海江三路北约20米,2015-2-10 20:30:00
766,3101155201500146,死亡事故,张杨北路衡安路东约1米,2015-4-29 15:00:00
767,3101077201500024,死亡事故,岚皋路岚皋西路北约0米,2015-3-9 1:36:00
768,3101179201500049,伤人事故,荣乐西路三新路东约2米,2015-3-5 13:35:00
769,3101084201500016,死亡事故,中山北路出共和新路西约150米,2015-4-13 10:10:00
770,3101041201500003,死亡事故,番禺路秀山路南约5米,2015-1-28 13:30:00
771,3101154201500111,死亡事故,杨高南路进浦建路南约100米,2015-4-4 14:15:00
772,3101174201500053,伤人事故,叶新公路出松金公路东约100米,2015-3-11 20:45:00
773,3101137201500041,伤人事故,真华路出华灵路南约60米,2015-2-26 7:45:00
774,3101137201500044,伤人事故,沪翔高速内侧21km约200米,2015-3-2 3:30:00
775,3101137201500012,财产损失事故,宝杨路进江杨北路(东)西约30米,2015-1-20 21:45:00
776,3101147201500017,死亡事故,浏翔公路丰翔路西约20米,2015-2-12 23:20:00
777,3101155201500067,死亡事故,南六公路进下盐公路北约100米,2015-3-1 15:20:00
778,3101124201500048,伤人事故,申嘉湖高速南侧39.4km约200米,2015-3-25 6:35:00
779,3101143201500028,死亡事故,澄浏中路横仓公路北约1米,2015-3-15 19:10:00
780,3101120201500047,死亡事故,虹梅南路出放鹤路北约30米,2015-3-24 17:16:00
781,3101181201500053,死亡事故,天辰路进久远路西约10米,2015-3-4 21:15:00
782,3102309201500039,死亡事故,北沿公路出港沿公路西约1500米,2015-4-2 18:50:00
783,3101133201500046,伤人事故,宝杨路海江一路东约1米,2015-3-3 16:54:00
784,3101154201500130,死亡事故,民雷路出秦家港路南约20米,2015-4-19 14:21:00
785,3101179201500070,伤人事故,闵申路进茜浦路东约50米,2015-3-20 18:30:00
786,3101041201500001,死亡事故,中山南二路出兆丰路东约5米,2015-1-7 21:08:00
787,3101156201500019,死亡事故,周祝公路出周园路东约500米,2015-1-13 19:25:00
788,3101131201500074,死亡事故,真金路武威东路东约1米,2015-4-7 18:47:00
789,3101130201400196,死亡事故,其他路共富一村,2014-11-18 15:34:00
790,3101157201400586,死亡事故,施湾二路施新路东约1米,2014-12-30 19:15:00
791,3101087201500019,伤人事故,海宁路出乌镇路东约20米,2015-4-27 8:49:00
792,3101155201500070,死亡事故,陆家嘴东路进陆家嘴环路西约100米,2015-3-3 22:30:00
793,3101179201500090,财产损失事故,香闵路香车路南约10米,2015-4-15 13:00:00
794,3101146201500024,死亡事故,上海绕城高速北侧173km约10米,2015-3-11 11:05:00
795,3101200201400204,死亡事故,航南公路沪杭公路东约1米,2014-12-29 14:14:00
796,3102306201500023,死亡事故,北沿公路新海北路东约500米,2015-3-5 9:50:00
797,3101139201400213,死亡事故,沪太公路进曹新公路南约600米,2014-12-26 12:53:00
798,3101126201500019,伤人事故,宝南路进七莘路东约300米,2015-2-7 13:04:00
799,3101012201500011,伤人事故,斜土路出制造局路西约150米,2015-4-19 23:13:00
800,3101173201500106,伤人事故,人民北路进梅家浜路南约100米,2015-4-27 17:50:00
801,3101162201500024,死亡事故,松金公路进金张公路南约1米,2015-3-22 16:10:00
802,3101073201500003,死亡事故,桃浦路大渡河路东约50米,2015-1-17 13:21:00
803,3101146201500029,死亡事故,北周路进外钱公路(西)西约300米,2015-3-15 18:10:00
804,3101134201500064,死亡事故,汶水路真北路东约1米,2015-4-2 9:00:00
805,3101099201500002,伤人事故,纪念路逸仙路南约00米,2015-1-29 21:23:00
806,3101208201500006,死亡事故,奉柘公路进沿钱路西约500米,2015-1-22 20:20:00
807,3101174201400198,伤人事故,车阳路香泾路东南约5米,2014-12-24 11:13:00
808,3101124201500018,死亡事故,申嘉湖高速南侧34km约50米,2015-2-4 12:43:00
809,3101153201500075,死亡事故,陈行公路进上南路南约500米,2015-3-8 17:50:00
810,3101135201500094,死亡事故,刘场路出共康路北约300米,2015-4-26 10:45:00
811,3101171201500096,伤人事故,刘五公路进古楼公路北约100米,2015-4-18 20:57:00
812,3101145201500039,伤人事故,胜竹路进城北路西约200米,2015-4-3 19:30:00
813,3101175201500087,死亡事故,沈海高速西侧1317km约600米,2015-4-11 21:00:00
814,3101129201500045,伤人事故,吴中路古北路东北约0米,2015-3-22 18:45:00
815,3101129201500016,伤人事故,沪青平公路航新路东南约15米,2015-1-29 20:51:00
816,3101131201500073,死亡事故,友谊路进铁峰路西约50米,2015-4-7 20:15:00
817,3101172201500082,死亡事故,松卫北路进北松公路北约250米,2015-4-1 8:33:00
818,3101159201500057,死亡事故,大川公路进拱乐路北约200米,2015-2-15 4:45:00
819,3101184201500065,死亡事故,白石公路进程鹤路西约200米,2015-3-17 18:07:00
820,3101158201500112,死亡事故,蓝天路进红枫路西约200米,2015-4-4 21:35:00
821,3101134201500030,死亡事故,泰和路铁山路路口,2015-2-10 8:42:00
822,3101136201500011,死亡事故,逸仙路安达路南约1米,2015-1-20 18:46:00
823,3101139201500022,伤人事故,真陈路城银路路口,2015-2-4 10:35:00
824,3101065201500016,死亡事故,巨鹿路富民路东约3米,2015-1-30 15:25:00
825,3101129201500022,死亡事故,外环高速西侧67km约10米,2015-2-16 20:51:00
826,3101156201500107,死亡事故,东川公路金海路东约1米,2015-3-31 16:10:00
827,3101171201500065,死亡事故,莘砖公路同乐路东约10米,2015-3-25 17:40:00
828,3101138201500061,死亡事故,盘古路铁力路路口,2015-3-31 14:02:00
829,3101157201500050,死亡事故,三三公路出滨果公路东约400米,2015-2-9 21:17:00
830,3101089201500004,伤人事故,浙江北路天潼路北约5米,2015-1-14 14:59:00
831,3101139201500057,伤人事故,�川路进联谊路北约150米,2015-3-26 7:00:00
832,3101186201500072,伤人事故,崧泽大道嘉松中路东约5米,2015-3-22 14:10:00
833,3101135201500053,伤人事故,罗北路进�川公路西约600米,2015-3-20 17:51:00
834,3101126201500054,伤人事故,龙茗路出平阳路南约80米,2015-4-2 17:05:00
835,3101177201500088,伤人事故,莘砖公路高技路西约15米,2015-4-13 20:54:00
836,3101135201500062,死亡事故,石太路进沪太路东约200米,2015-3-31 14:24:00
837,3101099201500003,伤人事故,四平路进吴淞路北约150米,2015-1-30 21:30:00
838,3101159201500138,死亡事故,张杨路德平路东约1米,2015-4-26 18:35:00
839,3101125201500073,伤人事故,华翔路进天山西路北约100米,2015-4-28 22:05:00
840,3101204201500034,死亡事故,奉柘公路星火公路东约1米,2015-3-25 7:25:00
841,3101148201500027,死亡事故,曹安公路出米泉路西约200米,2015-3-12 18:22:00
842,3101133201500050,伤人事故,沪太路月罗路东约1米,2015-3-13 20:14:00
843,3101133201500068,伤人事故,淞滨支路淞滨路北约200米,2015-4-3 8:10:00
844,3101083201500001,伤人事故,三泉路出保德路北约300米,2015-1-5 5:42:00
845,3101177201500069,死亡事故,叶新公路思源路西约20米,2015-3-29 8:32:00
846,3101154201500031,死亡事故,华东路进龙东大道南约5米,2015-1-24 21:59:00
847,3101151201500047,死亡事故,凌白公路庆利路东约1米,2015-2-6 18:58:00
848,3101188201500045,死亡事故,老朱枫公路顾林路东北约18米,2015-2-20 16:50:00
849,3101123201500036,伤人事故,虹梅路出宜山路南约55米,2015-3-16 14:05:00
850,3101155201500008,死亡事故,南芦公路东大公路南约1米,2015-1-5 5:46:00
851,3101151201500117,死亡事故,宣黄公路进川南奉公路西约100米,2015-4-9 7:46:00
852,3101127201500049,伤人事故,沪闵路新苗路北约5米,2015-3-24 20:16:00
853,3102306201500019,死亡事故,汲浜公路出永北路北约5米,2015-2-26 8:30:00
854,3101150201500058,死亡事故,南芦公路出东大公路北约800米,2015-2-15 4:20:00
855,3101175201500061,伤人事故,沈砖公路青天路南约5米,2015-3-10 19:10:00
856,3101204201400191,死亡事故,沿钱公路东侧2km约500米,2014-12-13 8:13:00
857,3101122201500063,死亡事故,莘松路进沪闵公路西约60米,2015-4-23 8:52:00
858,3101206201500047,死亡事故,沿钱公路金大公路北约100米,2015-4-18 2:50:00
859,3101139201500038,死亡事故,真陈路丰翔路东约1米,2015-2-13 7:38:00
860,3101122201500030,死亡事故,剑川路沪闵路南约1米,2015-3-9 8:08:00
861,3101105201500004,死亡事故,双阳路出控江路南约200米,2015-1-25 22:05:00
862,3101153201500052,死亡事故,新德西路进韵杪范��00米,2015-2-11 10:42:00
863,3101017201500005,死亡事故,打浦路隧道通耀路北约5米,2015-3-13 20:25:00
864,3101153201500048,死亡事故,高桥江东路港城路北约1米,2015-2-7 11:12:00
865,3101099201500004,死亡事故,大连路进长阳路南约50米,2015-2-2 6:00:00
866,3101152201500077,死亡事故,张杨北路五莲路东约1米,2015-3-10 10:17:00
867,3101173201500028,伤人事故,沪松公路卖新公路西约5米,2015-1-17 17:16:00
868,3101121201500059,伤人事故,颛兴东路都会路东约1米,2015-4-15 17:58:00
869,3101189201500085,死亡事故,崧泽大道出崧盈路东约600米,2015-4-2 6:08:00
870,3101171201500057,伤人事故,沧泾路出九泾路东约250米,2015-3-16 19:12:00
871,3101171201500039,死亡事故,莘砖公路出泗砖公路东约20米,2015-2-1 19:30:00
872,3101120201500061,死亡事故,浦星公路竹园路东约0米,2015-4-20 9:46:00
873,3101176201500051,伤人事故,平阳河路进同乐路东约300米,2015-3-5 17:21:00
874,3102305201500013,死亡事故,陈彷公路进六��范��00米,2015-2-9 8:32:00
875,3101174201500062,伤人事故,泗凤公路进刘五公路东约200米,2015-3-20 7:44:00
876,3101156201500073,死亡事故,金海路出金穗路西约70米,2015-3-8 8:45:00
877,3101124201500070,伤人事故,陈行公路万芳路西约300米,2015-4-28 6:38:00
878,3101139201400181,死亡事故,牡丹江路宝杨路东约1米,2014-10-27 14:33:00
879,3101157201500029,死亡事故,上南路进凌兆路南约10米,2015-1-24 6:50:00
880,3101175201500080,伤人事故,同乐北路出长浜路北约150米,2015-3-30 0:15:00
881,3101171201500093,伤人事故,泗砖路长施公路东约5米,2015-4-15 8:59:00
882,3101124201500069,伤人事故,文井路进东川路北约500米,2015-4-27 8:02:00
883,3101138201500049,伤人事故,沪太公路金石路东约1米,2015-3-12 19:10:00
884,3101048201500010,伤人事故,虹梅路顾戴路(西)东南约10米,2015-3-26 5:01:00
885,3101177201500046,伤人事故,泖亭路华长路西约3米,2015-3-2 17:27:00
886,3101138201500077,死亡事故,祁连山路进锦秋路东约500米,2015-4-10 21:00:00
887,3101135201500029,伤人事故,四元路进宝泉路东约150米,2015-2-5 21:00:00
888,3101010201500001,死亡事故,金陵中路嵩山路西约0米,2015-1-11 17:23:00
889,3101142201500031,死亡事故,博园路钱家村路西约3米,2015-3-17 10:29:00
890,3101134201500069,死亡事故,友谊路出克山路西约200米,2015-4-4 10:30:00
891,3101172201500003,伤人事故,竹亭路进山房公路北约5米,2015-1-5 21:00:00
892,3101157201500089,死亡事故,莱阳路出衡安路北约100米,2015-3-21 21:37:00
893,3101130201500028,财产损失事故,同济路出宝杨路南约100米,2015-2-9 5:36:00
894,3101152201500020,死亡事故,张杨北路江东支路(北)南约20米,2015-1-14 7:08:00
895,3101154201500014,死亡事故,川南奉公路进航城路南约100米,2015-1-9 20:38:00
896,3101149201500018,伤人事故,鹤望路出金运路东约200米,2015-2-14 13:50:00
897,3102306201500020,死亡事故,潘圆公路出大兴路东约500米,2015-2-26 18:47:00
898,3101086201500006,伤人事故,天目中路大统路东约5米,2015-1-27 23:35:00
899,3101138201400207,死亡事故,泰和路铁山路南约3米,2014-12-14 20:17:00
900,3101202201500020,死亡事故,浦星公路东侧30km约50米,2015-2-27 7:30:00
901,3101154201500003,死亡事故,沪南公路六奉公路南约3米,2015-1-1 10:13:00
902,3101129201500066,伤人事故,昆阳路出剑川路北约100米,2015-4-23 16:52:00
903,3101173201500067,死亡事故,叶家公路进沪松公路东约500米,2015-3-27 20:32:00
904,3101152201500059,死亡事故,其他路航头镇海桥村,2015-2-18 19:00:00
905,3101044201500014,伤人事故,漕宝路虹漕南路东南约10米,2015-4-16 12:01:00
906,3101205201500029,死亡事故,沪杭公路进新北路北约200米,2015-3-12 18:50:00
907,3101086201500012,伤人事故,共和新路中山北路北约5米,2015-3-17 15:26:00
908,3101081201500015,死亡事故,共和新路出永和路南约100米,2015-4-12 2:14:00
909,3101096201400039,死亡事故,四平路出密云路北约200米,2014-12-19 5:30:00
910,3101179201500026,财产损失事故,荣乐东路进联阳路西约20米,2015-1-19 7:30:00
911,3102307201500009,死亡事故,向化公路进陈海公路南约200米,2015-2-5 15:00:00
912,3101155201500065,死亡事故,浦东大道进团林路西约25米,2015-2-28 9:57:00
913,3101203201400196,死亡事故,观工路进南海公路南约200米,2014-12-19 20:11:00
914,3101133201500048,死亡事故,军工路淞军路路口,2015-3-8 9:00:00
915,3101175201500036,死亡事故,玉树路进闵塔公路北约200米,2015-1-28 23:40:00
916,3101179201500081,死亡事故,人民北路出南期昌路南约10米,2015-4-6 18:18:00
917,3101170201500084,死亡事故,叶新公路进范家公路西约1200米,2015-4-6 19:15:00
918,3101184201500002,死亡事故,锦商公路出商前路北约1000米,2015-1-10 7:42:00
919,3101179201500071,伤人事故,荣乐东路进方塔北路东约200米,2015-3-31 11:40:00
920,3101013201500006,死亡事故,复兴中路进茂名南路东约100米,2015-3-28 18:13:00
921,3101175201500092,伤人事故,人民北路出新松江路南约150米,2015-4-16 9:35:00
922,3101070201500008,死亡事故,新村路大华路南约0米,2015-1-26 16:20:00
923,3102307201500033,死亡事故,北沿公路出汲浜公路北约5米,2015-3-25 17:00:00
924,3101121201500038,伤人事故,宁虹路出申昆路西约150米,2015-3-18 8:23:00
925,3101209201500025,死亡事故,川南奉公路东侧48km约200米,2015-3-8 18:05:00
926,3101151201500053,死亡事故,五洲大道东侧五洲大道南侧杨高北路下匝道前约800米,2015-2-11 18:20:00
927,3101156201500028,死亡事故,其他路仓房村,2015-1-22 19:09:00
928,3101169201500019,死亡事故,金廊公路进朱吕公路南约200米,2015-3-12 6:20:00
929,3101184201500077,死亡事故,朱枫公路进康业路北约10米,2015-3-28 11:55:00
930,3102213201500003,伤人事故,港建路越海路口,2015-3-27 11:11:00
931,3101124201500052,伤人事故,北青公路华翔路西南约15米,2015-3-31 7:07:00
932,3101143201500003,死亡事故,胜辛路洪德路东约2米,2015-1-12 10:59:00
933,3101135201500013,死亡事故,月罗公路富乐支路东约1米,2015-1-20 19:04:00
934,3101173201500050,伤人事故,明中路出新育路东约300米,2015-3-7 13:24:00
935,3101154201500038,死亡事故,外环高速东侧28.5km约10米,2015-1-30 4:55:00
936,3101083201500011,死亡事故,粤秀路出彭江路北约200米,2015-3-15 20:25:00
937,3101096201500013,伤人事故,周家嘴路新建路南约0米,2015-4-17 9:20:00
938,3101203201500004,死亡事故,大叶公路东侧31km约200米,2015-1-14 11:15:00
939,3101085201500008,伤人事故,中兴路进恒丰北路西约100米,2015-2-8 9:28:00
940,3101153201500088,死亡事故,莱阳路出沪东路南约15米,2015-3-20 16:20:00
941,3101209201500005,死亡事故,南亭公路进浦卫公路西约500米,2015-1-22 15:05:00
942,3101134201500047,伤人事故,锦秋路出祁连山路东约800米,2015-3-12 13:57:00
943,3101149201500025,死亡事故,靖远路临洮路南约5米,2015-3-12 6:42:00
944,3101134201500023,死亡事故,月罗公路进�川公路西约30米,2015-2-5 15:30:00
945,3101173201500072,伤人事故,泗砖路进沪松公路南约40米,2015-3-29 10:17:00
946,3101146201500040,死亡事故,外环高速外侧77Km+400M处,2015-4-6 0:25:00
947,3101203201500003,死亡事故,金钱公路进平庄西路北约800米,2015-1-5 19:51:00
948,3101174201500073,伤人事故,明华路进明中路南约100米,2015-3-26 16:26:00
949,3101135201500052,伤人事故,水产路进铁力路西约50米,2015-3-20 10:55:00
950,3101137201500018,伤人事故,宝安公路沪太公路路口,2015-1-14 7:30:00
951,3101164201500011,死亡事故,亭枫公路进松卫南路东约1000米,2015-1-28 18:00:00
952,3101076201500009,死亡事故,交通路进志丹路西约130米,2015-1-29 5:50:00
953,3101134201500058,死亡事故,友谊路1869弄,2015-3-28 22:03:00
954,3101174201500103,伤人事故,北松公路汇北公路西北约5米,2015-4-10 10:13:00
955,3101045201500004,伤人事故,衡山路进乌鲁木齐南路西约150米,2015-2-4 0:40:00
956,3101129201500039,伤人事故,闸航路出召泰路西约20米,2015-3-18 0:40:00
957,3101176201500056,伤人事故,泗陈公路出沪松公路西约1000米,2015-3-11 19:28:00
958,3101171201500105,死亡事故,新车公路新加路南约5米,2015-4-27 19:11:00
959,3101203201400206,死亡事故,秀南路南中路东约5米,2014-12-31 15:50:00
960,3101135201500016,伤人事故,宝安公路联杨路东约300米,2015-1-13 19:28:00
961,3101135201500007,死亡事故,月罗公路段泾路路口,2015-1-14 7:04:00
962,3101175201500068,伤人事故,沪松公路江川路东南约12米,2015-3-28 11:10:00
963,3101120201500072,死亡事故,吴中路进新镇路西约100米,2015-4-28 8:10:00
964,3101176201500030,死亡事故,沈海高速西侧1299km约100米,2015-1-24 6:00:00
965,3102232201500001,死亡事故,日樱南路进德堡路南约300米,2015-2-4 14:30:00
966,3101127201500028,死亡事故,朱梅路进虹梅南路东约800米,2015-2-27 18:01:00
967,3101179201500059,伤人事故,振业路进张泾路西约80米,2015-3-14 14:38:00
968,3101203201500042,死亡事故,上海绕城高速东侧88km约500米,2015-4-7 9:00:00
969,3101179201500086,死亡事故,林荫新路出林绿路西约800米,2015-4-9 1:50:00
970,3101170201500038,死亡事故,松汇西路玉树路西北约10米,2015-1-30 10:21:00
971,3101071201500031,死亡事故,高陵路铜川路西南约0米,2015-4-1 18:58:00
972,3101172201500060,伤人事故,车亭公路进引水公路南约100米,2015-3-11 5:35:00
973,3101184201500100,死亡事故,前云路进徐南路南约800米,2015-4-20 1:00:00
974,3101080201500017,伤人事故,共和新路进汶水路南约5米,2015-4-15 6:13:00
975,3101134201500087,死亡事故,杨北路进杨宗支路东约150米,2015-4-22 8:45:00
976,3101174201500098,死亡事故,九新公路进明中路北约100米,2015-4-22 5:29:00
977,3101134201500070,死亡事故,月罗公路出锦乐路西约300米,2015-4-4 21:37:00
978,3101149201500052,死亡事故,靖远路临洮路南约1米,2015-4-28 14:44:00
979,3101137201500086,死亡事故,顾北路进潘泾路西约300米,2015-4-19 4:20:00
