XLID,ZDID,SZGJFX,ZDMC,SOURCE_LON,SOURCE_LAT
10848,71860004,1,沪南公路芳华路,121.546,31.1953
10848,73850000,1,浦建路杜鹃路,121.541,31.2046
10848,74830001,1,浦建路锦绣路,121.534,31.2096
10848,74820005,1,浦建路杨高南路,121.526,31.2102
10848,74810003,1,东方路蓝村路,121.523,31.212
10904,7D740002,0,上海火车站（北广场）,121.454,31.252
10904,7E750005,0,中兴路共和新路,121.461,31.2544
10904,7E760004,0,西藏北路中兴路,121.465,31.2529
10904,7B760001,0,西藏北路曲阜路,121.467,31.2436
10904,79770003,0,人民广场（福州路）,121.471,31.2345
10904,79780005,0,延安东路浙江中路,121.476,31.2316
10904,7A7E0004,0,陆家嘴东路浦东南路（东方医院）,121.505,31.2391
10904,7B7F000E,0,银城路日照路,121.511,31.2439
10904,7B800006,0,昌邑路东方路,121.519,31.2437
10904,7C82000C,0,昌邑路源深路,121.525,31.2452
10904,7C830011,0,昌邑路桃林路,121.531,31.2467
10904,7C830012,0,昌邑路民生路,121.534,31.2475
10904,7D84000C,0,昌邑路苗圃路,121.54,31.2499
10904,7D860013,0,浦东大道罗山路,121.547,31.252
10904,7F870000,0,浦东大道德平路,121.553,31.2583
10904,7F880002,0,浦东大道居家桥路,121.557,31.2604
10904,818A0001,0,金桥路浦东大道,121.567,31.2674
10904,7F8B0005,0,金桥路博山东路,121.573,31.2612
10904,7E8C0002,0,金桥路金杨路,121.582,31.2568
10904,7D8C0002,0,金台路枣庄路,121.58,31.2513
10904,7C8E0001,0,新金桥路金桥路,121.589,31.2475
10904,7C8E0002,0,金桥路川桥路,121.591,31.2475
10904,7B8F0001,0,金桥路锦绣东路,121.599,31.2391
10904,7A900001,0,三桥,121.601,31.2345
10904,79900001,0,金桥路金明路,121.602,31.2296
10904,77900000,0,金桥路龙东大道,121.603,31.2247
10904,7691000B,0,张江路郭守敬路,121.606,31.2181
10904,74910001,0,张江路祖冲之路,121.608,31.2124
10904,73920005,0,张江路紫薇路,121.614,31.2046
10904,72930001,0,张江路高科中路,121.618,31.2005
10904,71940019,0,张江路华益路,121.623,31.1955
10904,6F950000,0,张江路华夏中路,121.626,31.1897
10904,6F960000,0,华夏中路孙环路,121.634,31.1896
10904,70980000,0,华夏东路孙弘路,121.644,31.1918
10904,709A0000,0,华夏东路孙新路,121.651,31.1943
10904,719B0004,0,华夏东路唐陆路,121.658,31.1961
10904,719C0015,0,华夏东路德川路,121.665,31.1975
10904,729E0001,0,华夏东路华夏三路,121.674,31.1992
10904,729E0000,0,华夏东路华东路,121.678,31.2001
10904,72A00005,0,华夏东路妙境路,121.683,31.2009
10904,72A10007,0,华夏东路川沙路（川沙金汇广场）,121.69,31.2015
10904,72A10001,0,川沙路新德路,121.692,31.2005
10904,71A20003,0,川沙路新源路,121.693,31.197
10904,70A20007,0,川沙路南桥路,121.694,31.1928
10904,6FA10000,0,南桥路妙境路,121.69,31.1902
10904,6FA10006,0,川环南路妙境路,121.69,31.1875
10904,6FA1001E,0,华戴路川环南路,121.693,31.1867
10904,6FA1001E,1,华戴路川环南路,121.693,31.1866
10904,6FA10007,1,川环南路妙境路,121.689,31.1877
10904,6FA10003,1,妙境路南桥路,121.688,31.1888
10904,70A20000,1,南桥路川沙路,121.694,31.1917
10904,71A20000,1,川沙路新源路,121.693,31.1974
10904,72A10000,1,川沙路新德路,121.693,31.2002
10904,72A10006,1,华夏东路川沙路（川沙金汇广场）,121.688,31.2022
10904,72A00004,1,华夏东路妙境路,121.683,31.2018
10904,729F0001,1,华夏东路华东路,121.675,31.2002
10904,719D0007,1,华夏东路华夏三路,121.671,31.1993
10904,719C0016,1,华夏东路德川路,121.662,31.1978
10904,719B0005,1,华夏东路唐陆路,121.657,31.1965
10904,719A0000,1,华夏东路孙新路,121.651,31.1949
10904,70980001,1,华夏东路孙弘路,121.644,31.1927
10904,6F960001,1,华夏中路孙环路,121.631,31.1898
10904,6F950001,1,张江路华夏中路,121.626,31.1896
10904,71940000,1,张江路华益路,121.622,31.1961
10904,72930018,1,张江路高科中路,121.619,31.2005
10904,73920000,1,张江路紫薇路,121.611,31.2074
10904,74910000,1,张江路祖冲之路,121.608,31.212
10904,75910001,1,张江路郭守敬路,121.606,31.2176
10904,77910000,1,金桥路龙东大道,121.604,31.2245
10904,79900000,1,金桥路金明路,121.602,31.23
10904,7A900000,1,三桥,121.601,31.235
10904,7B8F0000,1,金桥路锦绣东路,121.596,31.2412
10904,7C8F0004,1,金桥路川桥路,121.592,31.2473
10904,7C8E0000,1,新金桥路金桥路,121.589,31.2479
10904,7D8C0010,1,金台路枣庄路,121.58,31.2511
10904,7E8C0003,1,金桥路金杨路,121.582,31.2566
10904,7F8B0006,1,金桥路博山东路,121.573,31.2617
10904,818A0002,1,金桥路浦东大道,121.567,31.268
10904,7F880005,1,浦东大道居家桥路,121.556,31.2603
10904,7E860000,1,浦东大道德平路,121.55,31.2566
10904,7D85000E,1,昌邑路罗山路,121.545,31.2527
10904,7C840013,1,昌邑路苗圃路,121.538,31.2488
10904,7C830013,1,昌邑路民生路,121.534,31.2476
10904,7C82000B,1,昌邑路桃林路,121.528,31.2461
10904,7C81000B,1,昌邑路源深路,121.523,31.2446
10904,7B7F000F,1,昌邑路东方路,121.512,31.2439
10904,7B7E0015,1,银城路日照路,121.509,31.2442
10904,7B7E0016,1,浦东南路东城路（东方医院）,121.504,31.2422
10904,79780006,1,延安东路浙江中路,121.475,31.2316
10904,79770002,1,人民广场（福州路）,121.471,31.2344
10904,7C760006,1,西藏北路海宁路,121.467,31.2449
10904,7E760005,1,西藏北路中兴路,121.465,31.2542
10904,7E750003,1,中兴路共和新路,121.461,31.2544
10904,7D740002,1,上海火车站（北广场）,121.454,31.2534
10920,77820001,0,浦电路东方路,121.528,31.2238
10920,78850002,0,杨高中路杨源路（进才中学）,121.541,31.2283
10920,79860000,0,杨高南路芳甸路,121.552,31.2327
10920,7B8B0003,0,杨高南路云山路,121.576,31.2441
10920,7C8D0002,0,红枫路蓝天路,121.585,31.2465
10920,7C8E0001,0,新金桥路金桥路,121.589,31.2475
10920,7D8F0002,0,金藏路新金桥路,121.593,31.2514
10920,7E8E0000,0,平度路杨高中路,121.59,31.2552
10920,7F8E0013,0,胶东路台儿庄路,121.593,31.26
10920,808F0002,0,胶东路牟平路,121.596,31.2624
10920,808F0009,0,牟平路长岛路,121.597,31.2654
10920,818F0004,0,博兴路东陆路,121.594,31.2704
10920,828F0002,0,博兴路凌河路,121.597,31.2736
10920,82900002,0,凌河路杨高北路,121.599,31.2744
10920,81910002,0,佳林路金高路,121.605,31.2697
10920,81920015,0,永业路佳虹路,121.61,31.2681
10920,81920007,0,佳虹路永业路,121.609,31.2696
10920,82920001,0,永宁路佳京路,121.609,31.2736
10920,8492000F,0,永宁路巨峰路,121.609,31.2813
10920,84910001,0,巨峰路金高路,121.608,31.2822
10920,85910004,0,金高路源华路,121.606,31.2848
10920,86910006,0,金高路行泰路,121.606,31.2926
10920,86910001,0,金高路东靖路,121.606,31.2941
10920,87920010,0,东靖路金京路,121.612,31.2956
10920,87930005,0,高建路东靖路,121.614,31.2947
10920,86930003,0,高宝路高设路,121.619,31.2925
10920,87950001,0,陈桥,121.626,31.2941
10920,88960001,0,赵桥,121.637,31.2988
10920,8996000E,0,赵高公路龙腾阁,121.633,31.3045
10920,8A950000,0,赵高公路上钦路,121.629,31.3091
10920,8C940000,0,伏龙桥,121.624,31.3165
10920,8D950007,0,新园路洲海路,121.626,31.3208
10920,8D940000,0,北新园路高东二路,121.621,31.3254
10920,8E930000,0,光明路光灿路,121.62,31.3293
10920,8F930001,0,光明路,121.616,31.3325
10920,9093000D,0,高东新路外环路,121.614,31.3358
10920,9093000D,1,高东新路外环路,121.614,31.3357
10920,8F930000,1,光明路,121.615,31.3325
10920,8E930001,1,光明路光灿路,121.62,31.3286
10920,8D940001,1,北新园路高东二路,121.621,31.3255
10920,8D950006,1,新园路洲海路,121.626,31.3213
10920,8C940001,1,伏龙桥,121.624,31.3171
10920,8A950001,1,赵高公路上钦路,121.629,31.3093
10920,8996000D,1,赵高公路龙腾阁,121.632,31.3048
10920,88960000,1,赵桥,121.636,31.2992
10920,87950000,1,陈桥,121.625,31.294
10920,86930004,1,高宝路高设路,121.619,31.2926
10920,87930006,1,高建路东靖路,121.615,31.2942
10920,87920011,1,东靖路金京路,121.614,31.2959
10920,86910000,1,金高路东靖路,121.606,31.2941
10920,86910005,1,金高路行泰路,121.606,31.2924
10920,84910002,1,金高路源华路,121.606,31.284
10920,84910000,1,巨峰路金高路,121.606,31.2821
10920,84920010,1,永宁路巨峰路,121.609,31.2814
10920,8292000C,1,永宁路佳京路,121.609,31.2719
10920,81920008,1,佳虹路永业路,121.61,31.2691
10920,81920001,1,永业路佳虹路,121.609,31.2678
10920,81910003,1,佳林路金高路,121.605,31.27
10920,82900003,1,凌河路杨高北路,121.599,31.2746
10920,828F0001,1,博兴路凌河路,121.597,31.2739
10920,818E0004,1,博兴路东陆路,121.593,31.2703
10920,808F0008,1,牟平路长岛路,121.596,31.2656
10920,808F0003,1,胶东路牟平路,121.596,31.2623
10920,7F8E0012,1,胶东路台儿庄路,121.593,31.2601
10920,7E8E0001,1,平度路杨高中路,121.59,31.2556
10920,7D8E0000,1,金藏路新金桥路,121.592,31.2514
10920,7C8E0000,1,新金桥路金桥路,121.589,31.2479
10920,7C8D0001,1,红枫路蓝天路,121.585,31.2469
10920,7B8B0005,1,杨高南路云山路,121.572,31.2428
10920,7B8A0001,1,杨高南路德平路,121.568,31.2409
10920,7A880001,1,杨高南路崮山路,121.558,31.2364
10920,79860001,1,杨高南路芳甸路,121.551,31.233
10920,78850000,1,杨高中路杨源路（进才中学）,121.543,31.2295
10920,76830001,1,杨高南路峨山路,121.53,31.2184
10920,75820001,1,峨山路东方路,121.527,31.2168
10920,76820000,1,东方路峨山路,121.525,31.2187
10920,77820001,1,浦电路东方路,121.527,31.2238
10928,5FB00010,0,金闻路S32,121.775,31.0997
10928,5DB1000F,0,金闻路卫亭路,121.773,31.1062
10928,5FB00004,0,金闻路金亭公路,121.771,31.1128
10928,5FB00007,0,金亭公路金闻路,121.77,31.1151
10928,5FAF0005,0,金亭公路千汇路,121.763,31.114
10928,5FAF0002,0,千汇路金亭公路,121.762,31.1151
10928,60AE0004,0,千汇路华星路,121.76,31.1195
10928,60AD000E,0,南祝公路周祝公路（祝桥）,121.755,31.1206
10928,60AB0001,0,周祝公路（胡家桥）,121.741,31.1224
10928,61A90003,0,周祝公路普新路（周祝公路）,121.734,31.1243
10928,61AA000B,0,新浜路（新浜村委）,121.735,31.1263
10928,62AB000B,0,新浜路（新浜养鸡场）,121.741,31.1267
10928,62AA000B,0,新浜路（新浜仓库场）,121.74,31.1316
10928,63A90016,0,普新路（新浜）,121.732,31.1308
10928,64A90016,0,普新路（储店招呼站）,121.731,31.1366
10928,65A80017,0,普新路（储店）,121.729,31.1412
10928,66A80001,0,普新路（长桥路）,121.727,31.1478
10928,68A80001,0,普新路川六公路（六团中心小学）,121.725,31.1533
10928,68A70001,0,川六公路普新路（六团）,121.723,31.1566
10928,68A60019,0,川六公路六陈路（八灶）,121.716,31.1552
10928,68A40001,0,川沙路六陈路（祝家宅）,121.708,31.1539
10928,69A40003,0,川沙路川图路（川沙国际精工园）,121.706,31.1588
10928,69A40001,0,川沙路川宏路,121.704,31.1627
10928,6BA30000,0,川沙路迎宾大道,121.701,31.1703
10928,6DA30000,0,川沙路川周公路,121.698,31.1777
10928,6FA20009,0,川沙路翔川路,121.696,31.1882
10928,6FA20007,0,川环南路川沙路,121.697,31.1895
10928,6FA30002,0,川环南路保健路,121.7,31.19
10928,70A30003,0,川黄路学北路,121.701,31.1923
10928,70A30007,0,城南路川黄路,121.699,31.1947
10928,70A20003,0,城南路川沙路,121.696,31.1938
10928,71A20000,0,川沙路新源路,121.694,31.1972
10928,71A10000,0,新德路川沙路,121.689,31.1989
10928,71A00004,0,新德路妙境路（明珠小区）,121.687,31.1986
10928,71A00000,0,新德路妙境路（新德公寓）,121.684,31.198
10928,71A00003,0,华夏一路华夏东路,121.682,31.2
10928,729F0001,0,华夏东路华东路,121.675,31.2004
10928,719D0007,0,华夏东路华夏三路,121.671,31.1994
10928,719D0001,0,华夏东路（沙田公寓）,121.668,31.1989
10928,719C0016,0,华夏东路德川路,121.662,31.1978
10928,719B0005,0,华夏东路唐陆路,121.657,31.1967
10928,719A0000,0,华夏东路孙新路,121.651,31.1949
10928,70980001,0,华夏东路孙弘路,121.644,31.1929
10928,6F960001,0,华夏东路孙环路,121.631,31.19
10928,6F950001,0,张江路华夏中路,121.626,31.1896
10928,71940000,0,张江路华益路,121.623,31.196
10928,71930000,0,蔡伦路张江路,121.617,31.1988
10928,71920001,0,蔡伦路法拉第路,121.614,31.1973
10928,71900001,0,蔡伦路爱迪生路,121.602,31.1958
10928,708F0000,0,张衡路华佗路（复旦大学东校）,121.595,31.1914
10928,6F8E0015,0,张衡路科苑路（曙光医院）,121.589,31.1901
10928,718D0001,0,科苑路华佗路,121.586,31.1961
10928,718D0003,0,高科中路科苑路,121.584,31.1983
10928,718C0001,0,碧波路晨晖路,121.58,31.1997
10928,728C0000,0,张江地铁站,121.582,31.2033
10928,728C0000,1,张江地铁站,121.582,31.203
10928,718C0000,1,碧波路晨晖路,121.58,31.1994
10928,718D0002,1,高科中路科苑路,121.584,31.1979
10928,708D0018,1,科苑路华佗路,121.586,31.1946
10928,6F8D0004,1,张衡路科苑路（曙光医院）,121.589,31.1898
10928,708F0017,1,张衡路华佗路（复旦大学东校）,121.595,31.1912
10928,71900000,1,蔡伦路爱迪生路,121.602,31.1954
10928,71920000,1,蔡伦路法拉第路,121.613,31.1969
10928,72930000,1,蔡伦路张江路,121.618,31.199
10928,71940001,1,张江路华益路,121.622,31.1967
10928,6F950000,1,张江路华夏中路,121.626,31.1896
10928,6F960000,1,华夏东路孙环路,121.633,31.1894
10928,70980000,1,华夏东路孙弘路,121.643,31.1915
10928,709A0000,1,华夏东路孙新路,121.651,31.1942
10928,719B0004,1,华夏东路唐陆路,121.658,31.196
10928,719C0015,1,华夏东路德川路,121.665,31.1974
10928,719D0002,1,华夏东路（沙田公寓）,121.668,31.1981
10928,729E0001,1,华夏东路华夏三路,121.674,31.1992
10928,729E0000,1,华夏东路华东路,121.678,31.2
10928,71A00002,1,华夏一路华夏东路,121.682,31.1999
10928,71A00001,1,新德路妙境路（新德公寓）,121.684,31.1978
10928,71A00005,1,新德路妙境路（明珠小区）,121.687,31.1984
10928,71A10001,1,新德路川沙路,121.691,31.199
10928,71A20003,1,川沙路新源路,121.693,31.197
10928,70A20002,1,城南路川沙路,121.695,31.1935
10928,70A30006,1,城南路川黄路,121.7,31.1945
10928,70A30002,1,川黄路学北路,121.701,31.1914
10928,70A30008,1,川环南路保健路,121.7,31.1905
10928,6FA20006,1,川环南路川沙路,121.697,31.1898
10928,6FA20008,1,川沙路翔川路,121.695,31.1882
10928,6DA20000,1,川沙路川周公路,121.698,31.1777
10928,6BA30001,1,川沙路迎宾大道,121.7,31.1704
10928,69A40000,1,川沙路川宏路,121.704,31.1624
10928,69A40002,1,川沙路川图路（川沙国际精工园）,121.705,31.1583
10928,68A40000,1,川沙路六陈路（祝家宅）,121.707,31.154
10928,68A6001A,1,川六公路六陈路（八灶）,121.715,31.1549
10928,68A70002,1,川六公路普新路（六团）,121.722,31.1563
10928,68A80000,1,普新路川六公路（六团中心小学）,121.726,31.1519
10928,66A80000,1,普新路（长桥路）,121.727,31.148
10928,65A80018,1,普新路（储店）,121.729,31.1416
10928,64A90017,1,普新路（储店招呼站）,121.731,31.1367
10928,63A90017,1,普新路（新浜）,121.732,31.1308
10928,62AA000C,1,新浜路（新浜仓库场）,121.74,31.1318
10928,62AB000C,1,新浜路（新浜养鸡场）,121.741,31.1268
10928,61AA000C,1,新浜路（新浜村委）,121.735,31.1264
10928,61A90002,1,周祝公路普新路（周祝公路）,121.734,31.1243
10928,60AB0000,1,周祝公路（胡家桥）,121.74,31.1225
10928,60AD000F,1,南祝公路周祝公路（祝桥）,121.755,31.1203
10928,60AE0003,1,千汇路华星路,121.759,31.1199
10928,5FAF0001,1,千汇路金亭公路,121.761,31.1151
10928,5FAF0006,1,金亭公路千汇路,121.764,31.1141
10928,5FB00006,1,金亭公路金闻路,121.77,31.115
10928,5FB00005,1,金闻路金亭公路,121.771,31.112
10928,5DB10010,1,金闻路卫亭路,121.773,31.1058
10928,5FB00010,1,金闻路S32,121.775,31.1
10929,728C0000,0,张江地铁站,121.583,31.202
10929,728C0003,0,晨晖路碧波路,121.581,31.2005
10929,738C0001,0,碧波路祖冲之路,121.579,31.2044
10929,738C0006,0,碧波路春晓路,121.578,31.209
10929,748D0000,0,郭守敬路科苑路,121.585,31.2111
10929,748D0003,0,郭守敬路牛顿路,121.588,31.2117
10929,748E0000,0,郭守敬路居里路,121.592,31.2126
10929,758F0003,0,郭守敬路金科路(软件园),121.594,31.2131
10929,758F0000,0,郭守敬路金科路,121.597,31.2138
10929,75900001,0,郭守敬路哈雷路,121.601,31.2146
10929,75910004,0,郭守敬路张江路,121.604,31.2151
10929,76920007,0,香楠小区,121.609,31.2184
10929,76920003,0,广兰路青桐路,121.613,31.2199
10929,75920000,0,丹桂路广兰路,121.615,31.2173
10929,76930001,0,丹桂路申江路,121.619,31.2176
10929,75940000,0,祖冲之路申江路,121.623,31.2134
10929,75950000,0,张东路祖冲之路,121.629,31.2152
10929,75950001,0,张东路金秋路,121.629,31.2213
10929,77960000,0,丹桂路张东路,121.631,31.2238
10929,77960000,1,丹桂路张东路,121.631,31.2238
10929,76960000,1,芳春路金秋路,121.634,31.2223
10929,76950000,1,金秋路张东路,121.627,31.2181
10929,76930000,1,丹桂路申江路,121.619,31.2176
10929,76920002,1,丹桂路广兰路,121.615,31.2173
10929,76920004,1,广兰路青桐路,121.613,31.2199
10929,76920001,1,香楠小区,121.609,31.2184
10929,75910003,1,郭守敬路张江路,121.604,31.2151
10929,75900000,1,郭守敬路哈雷路,121.601,31.2146
10929,758F0002,1,郭守敬路金科路,121.597,31.2138
10929,758F0001,1,郭守敬路金科路(软件园),121.594,31.2131
10929,748E0001,1,郭守敬路居里路,121.592,31.2126
10929,748D0002,1,郭守敬路牛顿路,121.588,31.2117
10929,748D0001,1,郭守敬路科苑路,121.585,31.2111
10929,738D0001,1,科苑路春晓路,121.584,31.2094
10929,728C0000,1,张江地铁站,121.582,31.2029
10930,728C0000,0,张江地铁站,121.582,31.2032
10930,708D0018,0,科苑路华佗路,121.586,31.1949
10930,708D0000,0,科苑路蔡伦路,121.587,31.1916
10930,6F8D001E,0,张衡路科苑路,121.585,31.1892
10930,6C8C001F,0,罗山路华夏中路,121.579,31.1762
10930,688E0016,0,罗山路地铁站,121.588,31.1567
10930,678D0017,0,康桥路罗山路,121.587,31.1525
10930,68900001,0,康桥路(汇丽集团),121.597,31.1545
10930,68900017,0,康桥路军民公路,121.603,31.1555
10930,68930000,0,康桥路申江路,121.616,31.1579
10930,699E0000,0,唐黄路,121.672,31.161
10930,689E0000,0,金家村,121.674,31.1583
10930,699F0017,0,新春村10队,121.682,31.1603
10930,69A00000,0,联络路,121.686,31.1615
10930,67A10001,0,东新,121.688,31.1552
10930,64A10001,0,陈桥,121.689,31.1438
10930,61A20001,0,民义,121.693,31.1277
10930,60A20003,0,六灶,121.696,31.1214
10930,5EA3000D,0,新华,121.701,31.1098
10930,5DA30001,0,朱店,121.703,31.1033
10930,5AA40005,0,五灶港,121.705,31.0944
10930,58A40003,0,中路,121.707,31.085
10930,57A4000B,0,五星村,121.708,31.0787
10930,55A50002,0,三灶,121.709,31.0703
10930,54A50003,0,光辉,121.709,31.0661
10930,53A5000E,0,南六公路(艺泰安邦),121.709,31.0635
10930,51A50001,0,上海野生动物园,121.71,31.0555
10930,51A60001,0,人民西路南六公路,121.712,31.0518
10930,51A7000B,0,人民西路一灶港桥,121.719,31.0516
10930,51A90001,0,人民西路大川公路,121.731,31.0512
10930,51AA0002,0,听潮路西门路,121.738,31.0495
10930,4FAA0002,0,沪南公路听潮路,121.74,31.0426
10930,4FAB0001,0,沪南公路(清漪园),121.745,31.0427
10930,4FAD0016,0,南门,121.752,31.0434
10930,50AE0000,0,南汇汽车站,121.759,31.0491
10930,51AE0007,0,人民东路南祝路,121.76,31.0517
10930,51AF0005,0,人民东路靖海路,121.763,31.0518
10930,51B00001,0,人民东路政海路,121.767,31.0517
10930,51B10001,0,人民东路美食街,121.773,31.0514
10930,51B20000,0,人民东路丰海路,121.776,31.0514
10930,51B20001,0,南汇大学城,121.78,31.0516
10930,51B20001,1,南汇大学城,121.781,31.0516
10930,51B20002,1,人民东路丰海路,121.776,31.0516
10930,51B10003,1,人民东路美食街,121.773,31.0515
10930,51B00000,1,人民东路政海路,121.767,31.0515
10930,51AF0004,1,人民东路靖海路,121.764,31.0517
10930,51AE0000,1,人民东路南祝路,121.759,31.0519
10930,50AE0004,1,南汇汽车站,121.759,31.0474
10930,4FAC0000,1,南门,121.75,31.0435
10930,4FAB0000,1,沪南公路(清漪园),121.745,31.0428
10930,4FAA0003,1,沪南公路听潮路,121.739,31.0427
10930,50AA0005,1,听潮路西门路,121.738,31.0494
10930,51A90000,1,人民西路大川公路,121.73,31.0516
10930,51A8000B,1,人民西路一灶港桥,121.725,31.0517
10930,51A60000,1,人民西路南六公路,121.711,31.0521
10930,51A50000,1,上海野生动物园,121.71,31.0568
10930,53A5000D,1,南六公路(艺泰安邦),121.71,31.0635
10930,54A50001,1,光辉,121.709,31.0664
10930,55A50001,1,三灶,121.709,31.0716
10930,57A4000C,1,五星村,121.708,31.0792
10930,58A40002,1,中路,121.707,31.0851
10930,5AA40004,1,五灶港,121.705,31.0958
10930,5DA30000,1,朱店,121.703,31.1046
10930,5FA30000,1,新华,121.7,31.112
10930,60A20002,1,六灶,121.697,31.1199
10930,61A20000,1,民义,121.692,31.1303
10930,64A10000,1,陈桥,121.69,31.1431
10930,67A10000,1,东新,121.688,31.1571
10930,69A00001,1,联络路,121.686,31.1616
10930,699F0018,1,新春村10队,121.681,31.1601
10930,689E0001,1,金家村,121.674,31.1584
10930,699E0001,1,唐黄路,121.672,31.161
10930,68930001,1,康桥路申江路,121.616,31.1579
10930,68910000,1,康桥路军民公路,121.606,31.156
10930,68900000,1,康桥路(汇丽集团),121.597,31.1544
10930,678E0000,1,康桥路罗山路,121.593,31.1536
10930,688E0017,1,罗山路地铁站,121.588,31.1576
10930,6D8C000B,1,罗山路华夏中路,121.579,31.1791
10930,6F8D001F,1,张衡路科苑路,121.585,31.1891
10930,708D0001,1,科苑路蔡伦路,121.587,31.1913
10930,718D0001,1,科苑路华佗路,121.586,31.1962
10930,728C0000,1,张江地铁站,121.582,31.2035
10932,727D0003,0,南码头渡口,121.502,31.2036
10932,707C0015,0,世博大道高科西路,121.493,31.1929
10932,6F7B0016,0,世博大道上南路,121.489,31.1896
10932,6E7B0017,0,上南路国展路,121.489,31.1838
10932,6D7B0001,0,上南路浦东南路,121.49,31.1793
10932,6C7B0004,0,上南路昌里路,121.491,31.1756
10932,6B7B0004,0,上南路德州路,121.492,31.1721
10932,6A7B0001,0,上南路杨思路,121.493,31.1634
10932,687C0000,0,上南路海阳路,121.497,31.1577
10932,677D0000,0,上南路华夏西路,121.501,31.1528
10932,667D0000,0,上南路三林路,121.504,31.1477
10932,657F0002,0,上南路永泰路,121.509,31.1408
10932,61810000,0,陈行路西瞿,121.522,31.1228
10932,60810001,0,陈行路（三林花卉市场）,121.524,31.1188
10932,5F82000B,0,西瞿,121.526,31.115
10932,5E820000,0,苏民,121.528,31.1103
10932,5D800000,0,题桥,121.517,31.1051
10932,5C7E0000,0,农机站,121.51,31.102
10932,587B0002,0,江月路浦锦路,121.492,31.0822
10932,577A0001,0,江月路浦雪路,121.488,31.0813
10932,567B0000,0,浦雪路江园路,121.489,31.0767
10932,567C0000,0,浦驰路联航路,121.499,31.0746
10932,567D0000,0,江龙路浦申路,121.502,31.074
10932,567D0000,1,江龙路浦申路,121.502,31.0741
10932,577C0000,1,浦驰路江园路,121.498,31.0772
10932,567B0001,1,浦雪路江园路,121.489,31.0763
10932,577A000F,1,江月路浦雪路,121.488,31.081
10932,5F82000C,1,西瞿,121.526,31.1136
10932,60810000,1,陈行路（三林花卉市场）,121.524,31.1192
10932,61810001,1,陈行路西瞿,121.522,31.1227
10932,647F0000,1,上南路外环,121.515,31.1327
10932,657F0003,1,上南路永泰路,121.509,31.1415
10932,667E0000,1,上南路三林路,121.505,31.1478
10932,687C0002,1,上南路海阳路,121.497,31.157
10932,6B7B0002,1,上南路德州路,121.492,31.1722
10932,6C7B0000,1,上南路昌里路,121.491,31.1751
10932,6D7B0004,1,上南路浦东南路,121.491,31.1788
10932,6E7B0016,1,上南路国展路,121.49,31.1838
10932,6F7B0017,1,世博大道上南路,121.49,31.19
10932,707C0016,1,世博大道高科西路,121.492,31.1922
10932,727D0003,1,南码头渡口,121.502,31.2033
10933,59770001,0,浦江镇,121.471,31.0889
10933,5A790001,0,中华,121.48,31.0913
10933,597B0000,0,浦锦路立跃路,121.49,31.0892
10933,587B0000,0,浦锦路江洲路,121.491,31.0861
10933,587B0009,0,江月路浦锦路,121.494,31.0825
10933,587C0000,0,江月路浦驰路,121.497,31.0833
10933,587D0000,0,江月路浦晓路,121.5,31.0841
10933,587E0007,0,江月路浦星公路,121.505,31.0854
10933,587F0000,0,江月路恒南路,121.509,31.086
10933,59800000,0,江月路三鲁路,121.515,31.0875
10933,59810000,0,鹤坡塘桥,121.521,31.0894
10933,5A830000,0,勤劳村,121.531,31.0921
10933,5B840000,0,联星村,121.536,31.0966
10933,5C830000,0,苏召路,121.534,31.1016
10933,5D850000,0,东风村,121.541,31.1046
10933,5D870000,0,立民村,121.552,31.1078
10933,5E8B0007,0,横桥路沪南公路,121.562,31.1084
10933,5E8A0002,0,横桥路周康路,121.567,31.1091
10933,5F8A0007,0,周康路年家浜路,121.567,31.1152
10933,5F8B0001,0,年家浜路康沈路,121.572,31.1169
10933,5E8B0001,0,南八灶,121.576,31.1126
10933,5D8C0000,0,康沈路繁荣路,121.578,31.1058
10933,5C8C0001,0,周祝公路康沈路,121.581,31.1016
10933,5C8D0000,0,塘东,121.584,31.102
10933,5C8E000B,0,周祝公路周园路,121.593,31.1032
10933,5C8F0001,0,牛桥,121.604,31.1051
10933,5D900001,0,上海医学园区,121.607,31.1055
10933,5E90000D,0,周浦东站,121.603,31.1127
10933,5E90000D,1,周浦东站,121.603,31.1128
10933,5D910001,1,上海医学园区,121.606,31.1056
10933,5C8F0000,1,牛桥,121.602,31.1051
10933,5C8E000C,1,周祝公路周园路,121.591,31.1033
10933,5C8D0001,1,塘东,121.584,31.1023
10933,5C8C0000,1,周祝公路康沈路,121.581,31.1019
10933,5D8C0001,1,康沈路繁荣路,121.578,31.1062
10933,5E8B0000,1,南八灶,121.576,31.1118
10933,5F8A0005,1,年家浜路康沈路,121.571,31.117
10933,5F8A0006,1,周康路年家浜路,121.567,31.1155
10933,5E8A0001,1,横桥路周康路,121.567,31.1093
10933,5D890001,1,横桥路沪南公路,121.562,31.1087
10933,5D870001,1,立民村,121.552,31.108
10933,5D850001,1,东风村,121.54,31.1048
10933,5C830001,1,苏召路,121.534,31.1015
10933,5B840001,1,联星村,121.536,31.0957
10933,5A830001,1,勤劳村,121.531,31.0923
10933,59810001,1,鹤坡塘桥,121.52,31.0896
10933,59800001,1,江月路三鲁路,121.515,31.0878
10933,587E0000,1,江月路恒南路,121.509,31.0864
10933,587E0002,1,江月路浦星公路,121.506,31.0859
10933,587D0001,1,江月路浦晓路,121.501,31.0848
